algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
*Operon,606_fri_c2_1000_10,0.1612606625601051,0.0256726212876952,0.9742281942992638,93,1333.1288270950315
*Operon,607_fri_c4_1000_50,0.1555688090516629,0.0239134353054582,0.9768811610202888,90,1199.6288619041443
*Operon,608_fri_c3_1000_10,0.1501378439424808,0.0222910699096098,0.976601105701089,90,1452.1125264167786
*Operon,609_fri_c0_1000_5,0.2145802396709075,0.0450160791255492,0.9550148323208802,50,963.7257959842682
*Operon,611_fri_c3_100_5,0.2453744366975583,0.0584656945948179,0.913668604358708,45,211.7065833806992
*Operon,612_fri_c1_1000_5,0.1450357667926791,0.0208171846637972,0.9804253193980624,90,1285.8178033828735
*Operon,613_fri_c3_250_5,0.2743231348013318,0.0725561522562454,0.9290999047432486,48,372.89707124233246
*Operon,615_fri_c4_250_10,0.2283078414737444,0.0508114252617495,0.9459113982115016,45,342.46550595760345
*Operon,616_fri_c4_500_50,0.2298044614648185,0.0514628659931516,0.9476086031000264,46,598.0384341478348
*Operon,617_fri_c3_500_5,0.1635965598859026,0.0264119477413586,0.9708541050455546,89,639.0204691886902
*Operon,618_fri_c3_1000_50,0.1477710033104112,0.0216012728995654,0.9782607360673428,90,1255.9453221559525
*Operon,620_fri_c1_1000_25,0.1643408213425461,0.0266496286378675,0.9749906289458388,89.5,1449.0872790813446
*Operon,621_fri_c0_100_10,0.2434836854195766,0.0575934961842023,0.924126888024738,46,216.5542207956314
*Operon,623_fri_c4_1000_10,0.1506271229333696,0.0224349735163123,0.9770992814737948,90,1291.5640888214111
*Operon,624_fri_c0_100_5,0.2259149380452923,0.049777827918509,0.9382342870627408,46,220.86970961093903
*Operon,626_fri_c2_500_50,0.1815831287193903,0.0324405030781357,0.9679869085464802,89,675.2082334756851
*Operon,627_fri_c2_500_10,0.1511421963547751,0.0225869470063842,0.9762496825893996,90,709.2806633710861
*Operon,628_fri_c3_1000_5,0.1503118106210086,0.0223421846068389,0.976862762562838,89,1398.0253355503082
*Operon,631_fri_c1_500_5,0.1659469161768757,0.0271660185044282,0.9746680673307884,90,695.8230357170105
*Operon,633_fri_c0_500_25,0.2145013704714215,0.0449837269027414,0.9537734045893852,88.5,664.307728767395
*Operon,634_fri_c2_100_10,0.3690723129950479,0.1277020104355695,0.880237599356407,46,214.70778810977936
*Operon,635_fri_c0_250_10,0.232710199395766,0.0527385845101069,0.9350397072481628,47,329.5423302650452
*Operon,637_fri_c1_500_50,0.2027852477110212,0.0402988401205041,0.962966028536688,85,658.4984974861145
*Operon,641_fri_c1_500_10,0.1429962838581646,0.0202416850111791,0.9786327030496544,88,680.5581982135773
*Operon,643_fri_c2_500_25,0.1787864724063949,0.031464366776862,0.967272020738062,87,612.5957520008087
*Operon,644_fri_c4_250_25,0.2736190171349459,0.0721972740029422,0.909272820188896,44,348.9943162202835
*Operon,645_fri_c3_500_50,0.2533818881408285,0.0622255807624916,0.9397669422018105,45,536.5159118175507
*Operon,646_fri_c3_500_10,0.1572839476830707,0.0244372045606842,0.9755052701568764,90.5,673.2160567045212
*Operon,647_fri_c1_250_10,0.2546857151255454,0.0628478554133017,0.9337349551891636,47,342.3047776222229
*Operon,648_fri_c1_250_50,0.2150068312990339,0.0451912553879802,0.9476997768561976,46,358.48088574409485
*SBP-GP,1027_ESL,0.5388980124043851,0.2549608248018415,0.854050711902448,232,133749.78897500038
*SBP-GP,1028_SWD,0.6441666705628665,0.3470946891200628,0.3291886369914807,173,216999.435451746
*SBP-GP,1029_LEV,0.6515743069244198,0.3538553267625228,0.540985328607998,216.5,209015.68665874004
*SBP-GP,1030_ERA,1.5683483517826269,1.2411866644824845,0.3799522810457453,189,195364.02862477303
*SBP-GP,1089_USCrime,21.98452637359521,6.182744606156568,0.6927062126313291,615,38172.80773
*SBP-GP,1096_FacultySalaries,2.007785363020513,1.6156589344791072,0.7533840234198663,382,36604.43460643292
*SBP-GP,1193_BNG_lowbwt,458.1390637939288,12.25435030588709,0.6009533044872148,427.5,293149.044195652
*SBP-GP,1199_BNG_echoMonths,11.70961127246559,4.9280866436020885,0.4498200455991315,432,297258.8099141121
*SBP-GP,192_vineyard,3.6967880099208954,2.685548362350257,0.0887583726682254,450,37822.769605875015
*SBP-GP,210_cloud,0.6250778870705263,0.3298232991337805,0.7285511239448117,823,69139.58645653725
*SBP-GP,215_2dplanes,1.0340846675548434,0.7272254148011482,0.9448481047210576,258,298793.7516890764
*SBP-GP,218_house_8L,33604.73941330114,20.844844780828357,0.6108053534680644,454.5,299012.9352465868
*SBP-GP,225_puma8NH,3.161785959049768,2.397612546548185,0.682715074448508,342.5,268759.8518900871
*SBP-GP,227_cpu_small,3.1800491727946025,2.408089744988978,0.9697561260367412,572,140154.94512605667
*SBP-GP,228_elusage,11.317370745560638,4.860454683269368,0.691643521554277,249.5,34100.51315283775
*SBP-GP,229_pwLinear,1.9324190322618933,1.554821907373007,0.8171636259012596,630,113035.86675155164
*SBP-GP,230_machine_cpu,51.27846738754774,7.874922080911878,0.8981058981158342,494.5,91968.71561551094
*SBP-GP,485_analcatdata_vehicle,162.72826583371136,10.184201220753836,0.5787177869814915,508.5,36226.154656767845
*SBP-GP,503_wind,3.050771403320537,2.332843277340838,0.7839577769421686,595,275710.1690592766
*SBP-GP,519_vinnie,1.6598886121019647,1.3231495894849654,0.7133176770564262,78,96471.70850276948
*SBP-GP,522_pm10,0.767058319910216,0.4627136632348657,0.2561373798401893,244.5,155298.1713616848
*SBP-GP,523_analcatdata_neavote,0.9926639197747326,0.685811166500072,0.9353899332202128,248.5,26264.687737584118
*SBP-GP,527_analcatdata_election2000,3521.032356449852,16.333019098011142,0.9933746910347478,356,40971.06869006157
*SBP-GP,529_pollen,1.439330746257465,1.1222223633702957,0.7837217619739093,246.5,278908.9584892988
*SBP-GP,537_houses,60477.55621242825,22.020055207266427,0.7275028981837738,481.5,292285.039173007
*SBP-GP,542_pollution,51.17388875726871,7.870840619720969,0.0254492806088775,412,41813.76384246349
*SBP-GP,547_no2,0.538581056255714,0.2546961348716267,0.4766662259266255,167.5,156343.08300447464
*SBP-GP,556_analcatdata_apnea2,1008.4696731476216,13.832379554663644,0.9035401043586326,293,155083.54971277714
*SBP-GP,557_analcatdata_apnea1,1273.3510831031438,14.298815321632333,0.844797656737839,792.5,150650.6722419262
*SBP-GP,560_bodyfat,0.9863146585040372,0.6794622706572864,0.9860871871540416,239.5,104095.87231123447
*SBP-GP,561_cpu,17.82925199972261,5.764821839849573,0.9807507105089304,859,106338.7798371315
*SBP-GP,562_cpu_small,3.128458585107799,2.378365170282974,0.9709917931830347,501.5,281091.920524478
*SBP-GP,579_fri_c0_250_5,0.2909751302250306,0.0812725908196992,0.9083318693082728,925,135428.94312810898
*SBP-GP,582_fri_c1_500_25,0.2308553294851336,0.0519225703460021,0.9496511666116894,918,180305.96957838532
*SBP-GP,589_fri_c2_1000_25,0.2170288118427781,0.0460258757755197,0.9536020644066424,940,233903.1127438545
*SBP-GP,590_fri_c0_1000_50,0.2192125179698917,0.0469352334531652,0.950339105132771,858.5,237153.1476362944
*SBP-GP,591_fri_c1_100_10,0.3854349598691157,0.1385090781199699,0.7613479348987835,699.5,68793.27783155441
*SBP-GP,593_fri_c1_1000_10,0.1660365170638534,0.027194966892285,0.9701961192024856,634,230722.6463265419
*SBP-GP,594_fri_c2_100_5,0.2960613604440804,0.084021546951196,0.8901825246539096,866,70277.82474160194
*SBP-GP,595_fri_c0_1000_10,0.2364473223846596,0.0544004316827699,0.9424829333040547,772.5,234530.1276884079
*SBP-GP,596_fri_c2_250_5,0.1934504860789484,0.0367398407982908,0.963819360813276,816,128008.21173906326
*SBP-GP,597_fri_c2_500_5,0.1716882207453291,0.0290507558706519,0.970985024417338,694.5,175020.19614446163
*SBP-GP,598_fri_c0_1000_25,0.2184340435979475,0.0466101051882322,0.9523739762890194,813,240720.63347005844
*SBP-GP,599_fri_c2_1000_5,0.1510630460753574,0.0225635613191019,0.97670185258119,716,226369.867082119
*SBP-GP,601_fri_c1_250_5,0.1986718031047525,0.0387114347900807,0.9579533563718208,890,127033.1042457819
*SBP-GP,602_fri_c3_250_10,0.2596018485764775,0.0652193391262047,0.9352081040359684,810,129396.48382377625
*SBP-GP,603_fri_c0_250_50,0.3333528993890055,0.1053722555668641,0.8852243353683634,987.5,132765.27845728397
*SBP-GP,604_fri_c4_500_10,0.1860953633520099,0.0340453094611151,0.9656898511783982,828.5,171970.30257618427
*SBP-GP,605_fri_c2_250_25,0.3778605647162973,0.1334626708349888,0.8585788178091808,991,114384.86708140372
*SBP-GP,606_fri_c2_1000_10,0.1804334000479663,0.0320374868436259,0.9664422798495882,764,230233.42145347595
*SBP-GP,607_fri_c4_1000_50,0.2259815738749418,0.0498064777677611,0.949429382245305,947,234311.72805321217
*SBP-GP,608_fri_c3_1000_10,0.1675386888423536,0.0276824918668149,0.9725992743194442,751.5,229608.86150753495
*SBP-GP,609_fri_c0_1000_5,0.2095853997055699,0.0429886438185242,0.95736479145402,584.5,235624.57716429236
*SBP-GP,611_fri_c3_100_5,0.2950881276385899,0.0834924456238277,0.9083108915660044,849,66608.67152833939
*SBP-GP,612_fri_c1_1000_5,0.1623804867873721,0.026025794229943,0.9744383951544028,692.5,226896.45176768303
*SBP-GP,613_fri_c3_250_5,0.2353336486954424,0.0539027167796055,0.9419393550597868,656.5,125544.3764128685
*SBP-GP,615_fri_c4_250_10,0.2524992726642859,0.0618059310391506,0.9281788555802036,920,128449.4041119814
*SBP-GP,616_fri_c4_500_50,0.2897421843145215,0.0806122685549545,0.9220352136902736,978,187078.2064886093
*SBP-GP,617_fri_c3_500_5,0.1878983956001725,0.0346968488431834,0.9608145534803332,842.5,169014.17661631107
*SBP-GP,618_fri_c3_1000_50,0.2314584541216241,0.0521872598664661,0.9483119171683037,863.5,234685.2372995615
*SBP-GP,620_fri_c1_1000_25,0.2176916837377593,0.0463010395041059,0.9521278116748788,798.5,233169.02799785137
*SBP-GP,621_fri_c0_100_10,0.3957294601884063,0.1454862279209519,0.7846890758244857,905.5,74063.36059844494
*SBP-GP,623_fri_c4_1000_10,0.1808963473070078,0.0321994761533429,0.9676085789590628,768,230973.92969322205
*SBP-GP,624_fri_c0_100_5,0.3328417028976064,0.1050657114763442,0.8773261093976376,829.5,63753.5795750618
*SBP-GP,626_fri_c2_500_50,0.2854247454410148,0.0783187165868977,0.9072287071874272,845.5,183278.5999304056
*SBP-GP,627_fri_c2_500_10,0.2064589758329018,0.0417418676610919,0.9564599296382624,925.5,171078.9701975584
*SBP-GP,628_fri_c3_1000_5,0.1696689924780799,0.0283809894831386,0.9718098879813768,786.5,228340.2633434534
*SBP-GP,631_fri_c1_500_5,0.1866352616147735,0.0342397913149524,0.9673474211095962,772,172814.10426807404
*SBP-GP,633_fri_c0_500_25,0.2519525496482678,0.0615466317163024,0.9366908299135714,984.5,182646.4090666771
*SBP-GP,634_fri_c2_100_10,0.4516118546518388,0.1856105315669405,0.8106697761872221,647,61837.0355284214
*SBP-GP,635_fri_c0_250_10,0.3009837906357732,0.0867199732423706,0.8963404604846706,850,129778.13083183764
*SBP-GP,637_fri_c1_500_50,0.2751907746166617,0.0729994659622286,0.92893656602485,989.5,185178.85456120968
*SBP-GP,641_fri_c1_500_10,0.2038633730416846,0.0407198531772215,0.9563490057535656,865,170842.99529099464
*SBP-GP,643_fri_c2_500_25,0.210915953689656,0.0435244575154101,0.9550012148575608,877,179143.54063022137
*SBP-GP,644_fri_c4_250_25,0.3925526868190112,0.1433187502356213,0.8418952326551756,999.5,112729.43324637412
*SBP-GP,645_fri_c3_500_50,0.3069535443829757,0.0900422178894482,0.9125983697157,997.5,190025.09440863127
*SBP-GP,646_fri_c3_500_10,0.1764983726973266,0.0306763092142828,0.9653047990709104,854.5,174843.89802515507
*SBP-GP,647_fri_c1_250_10,0.2357970956722069,0.0541095817359039,0.9403829505039188,845.5,125981.39154493807
*SBP-GP,648_fri_c1_250_50,0.3582549029325977,0.1207533536466816,0.8724673181099833,980.5,123905.32983875276
*gplearn,1027_ESL,0.6195685968972567,0.3248804870369753,0.8154125949345128,10.5,21821.91654574871
*gplearn,1028_SWD,0.6953722680894048,0.394432870298061,0.2342417907811295,11,22439.421666026115
*gplearn,1029_LEV,0.6469284627670655,0.3496115620436028,0.5396666709816367,18,22750.96986484528
*gplearn,1030_ERA,1.5778398897781083,1.2497810176888908,0.3481747596035951,16,21954.106624007225
*gplearn,1089_USCrime,20.98250208130141,6.089646493966059,0.7240766842961588,18.5,23580.28799045086
*gplearn,1096_FacultySalaries,2.3124786995854336,1.848070130425568,0.7602470571655392,3.5,26574.75891327858
*gplearn,1193_BNG_lowbwt,491.99842673444215,12.396955168742704,0.5386244245808276,8,27455.44964790344
*gplearn,1199_BNG_echoMonths,12.440635510146896,5.048376784869667,0.3809882366534201,8.5,27666.732793807983
*gplearn,192_vineyard,2.683702795409967,2.104409810674864,0.527210050027899,31.5,23614.222222328182
*gplearn,210_cloud,0.4902961995943534,0.2154261392174173,0.8179412173360631,8,23912.55791270733
*gplearn,215_2dplanes,2.261153238154177,1.8103872181305627,0.7357548128573737,32.5,29703.998440623283
*gplearn,218_house_8L,45065.24953945055,21.43173341708829,0.3097616471020032,15.5,28896.56515097618
*gplearn,225_puma8NH,3.584435508296035,2.62815366536023,0.5950972083390272,4,27909.769419789314
*gplearn,227_cpu_small,12.675735852839743,5.085583690300717,0.5263490109614979,21,26173.267486691475
*gplearn,228_elusage,11.65546958876881,4.918885226021665,0.7147819621170655,15.5,22089.33135020733
*gplearn,229_pwLinear,2.765695183264466,2.15745178299211,0.5959113316587448,20,22656.00435936451
*gplearn,230_machine_cpu,70.43890736477647,8.509693069837374,0.716465382907775,13.5,23768.692612171173
*gplearn,485_analcatdata_vehicle,184.24111698283883,10.432520095458989,0.5304962510755992,21,22574.88816165924
*gplearn,503_wind,3.6696438612401785,2.671820843451921,0.6994451479228818,14.5,27348.3078019619
*gplearn,519_vinnie,1.609393347498348,1.2781931339666446,0.7296950075951967,3,25756.369372963905
*gplearn,522_pm10,0.8224361774601346,0.5166493922553459,0.1403245344461806,9.5,22463.24757266045
*gplearn,523_analcatdata_neavote,0.9434453367616032,0.6366239726466323,0.9371107790788598,6.5,20844.45671260357
*gplearn,527_analcatdata_election2000,11602.473883364588,18.71794724775612,0.9717106229160034,1,26315.076978564262
*gplearn,529_pollen,1.471513700477343,1.152264446135277,0.7755738949333892,19,22518.117438316345
*gplearn,537_houses,81033.0801739612,22.605225495137358,0.5057926565248168,9,26347.378848552704
*gplearn,542_pollution,51.34683427398773,7.877585788195343,0.0779341371083234,22,23377.313910722733
*gplearn,547_no2,0.5679882110454548,0.2796075167060858,0.3863645492964446,11,22870.639549613
*gplearn,556_analcatdata_apnea2,3375.0097759799905,16.24830708756918,-0.074630265,1.5,27477.841316461563
*gplearn,557_analcatdata_apnea1,3539.8276122072484,16.343666695457,-0.073599907,2,28187.30347073078
*gplearn,560_bodyfat,0.3396089897927511,0.1091541500719526,0.9985412404660482,4.5,23971.860019803047
*gplearn,561_cpu,42.1237668054598,7.481787635507041,0.927799829760542,18,22512.693910360336
*gplearn,562_cpu_small,12.675735852839743,5.085583690300717,0.5263490109614979,21,24423.203514814377
*gplearn,579_fri_c0_250_5,0.4912170626131885,0.2161545471045688,0.7077091773613482,34.5,20622.393934369087
*gplearn,582_fri_c1_500_25,0.8230881727569502,0.5172891740264711,0.3337111062560945,11,22908.037531018257
*gplearn,589_fri_c2_1000_25,0.5638075770638746,0.2760236139244542,0.6607517577737179,13,23915.601729869843
*gplearn,590_fri_c0_1000_50,0.6585546824121514,0.3602545184196409,0.5496045297111111,8.5,22660.14882671833
*gplearn,591_fri_c1_100_10,0.6816488593823439,0.3816130066457838,0.4449263962038655,25,23210.537951111797
*gplearn,593_fri_c1_1000_10,0.5614517455183277,0.2740100821858023,0.6747030039705404,25,23830.537113189697
*gplearn,594_fri_c2_100_5,0.6535194272470115,0.3556357534197397,0.5627195948216034,24,23440.8717982769
*gplearn,595_fri_c0_1000_10,0.4874471841146581,0.2131778642425935,0.7528280743069622,17.5,22260.61953127384
*gplearn,596_fri_c2_250_5,0.5746349745224086,0.2853333317769152,0.6879728841183144,22.5,21536.413842201237
*gplearn,597_fri_c2_500_5,0.5174016094514137,0.2372077258950899,0.7230788846930478,32.5,21181.342664957047
*gplearn,598_fri_c0_1000_25,0.5478209805175513,0.262447204639561,0.7090215081694022,10,22868.63201880455
*gplearn,599_fri_c2_1000_5,0.5193735660488277,0.2388191652609818,0.7230578421863256,22,23322.12203478813
*gplearn,601_fri_c1_250_5,0.5421928454638468,0.2577173934451663,0.6473517090494312,20,22004.845175385475
*gplearn,602_fri_c3_250_10,0.7237175552346314,0.4211856239028238,0.5534231110837375,12,22457.252951860428
*gplearn,603_fri_c0_250_50,0.7508051882864186,0.4470601993970822,0.4195852728646097,10,21817.201860427856
*gplearn,604_fri_c4_500_10,0.8019845616765643,0.4966329245034848,0.3718731648510218,14.5,24263.277959108356
*gplearn,605_fri_c2_250_25,0.6018040931395147,0.3090776703841082,0.6561589872502138,11,21758.60375785828
*gplearn,606_fri_c2_1000_10,0.5636956018887629,0.2759278096698199,0.6850496434462774,15,26132.920659542084
*gplearn,607_fri_c4_1000_50,0.8950526602195544,0.5884082853039512,0.225504118680509,12,22944.53528726101
*gplearn,608_fri_c3_1000_10,0.6892584832217407,0.3887103658392082,0.5140034795214277,27.5,25334.642720103264
*gplearn,609_fri_c0_1000_5,0.4413325397579916,0.1779573898633399,0.7996629715394921,31,21500.09286427498
*gplearn,611_fri_c3_100_5,0.6187383869653508,0.3241373244980382,0.6022954219734944,37,23980.52432358265
*gplearn,612_fri_c1_1000_5,0.4512892550183267,0.185368569677544,0.7936046158018051,40.5,23218.1402002573
*gplearn,613_fri_c3_250_5,0.5577989693432255,0.2708967515082829,0.6419099826057282,39.5,21546.39826345444
*gplearn,615_fri_c4_250_10,0.7574532044384382,0.4534520017511198,0.2970978841193331,13.5,23686.31518769264
*gplearn,616_fri_c4_500_50,0.8724398829621868,0.5659677709561901,0.2151327083002658,13,21918.786748051643
*gplearn,617_fri_c3_500_5,0.575665142610528,0.2862237769682082,0.6325021784288758,19.5,22063.30522286892
*gplearn,618_fri_c3_1000_50,0.8405620478273899,0.5344705987499805,0.2721612141940823,15,23558.349008202556
*gplearn,620_fri_c1_1000_25,0.7023006441425024,0.4009390106066529,0.419686255947796,16.5,23508.82177245617
*gplearn,621_fri_c0_100_10,0.5420914907278527,0.2576324596692951,0.5665867142447608,31.5,22720.388627529144
*gplearn,623_fri_c4_1000_10,0.6342601482911192,0.3381037162558832,0.6077656043281039,27.5,23847.8487790823
*gplearn,624_fri_c0_100_5,0.5523310498688644,0.2662563639883832,0.6459517045509413,29,22298.688313007355
*gplearn,626_fri_c2_500_50,0.6787582108958936,0.3789244733629608,0.5113038525787571,13.5,22403.832162857056
*gplearn,627_fri_c2_500_10,0.5921409727097382,0.3005718399855271,0.6716129548512928,22,23116.836415171623
*gplearn,628_fri_c3_1000_5,0.5346441896316029,0.2514156305539869,0.7166358382782669,32,23023.493445038795
*gplearn,631_fri_c1_500_5,0.4544462406589483,0.1877413312876892,0.798325491330478,42.5,21367.50025939941
*gplearn,633_fri_c0_500_25,0.6062305410553795,0.3129955670659613,0.6094741171004905,13.5,22720.674138069156
*gplearn,634_fri_c2_100_10,0.7292933367029028,0.4264884090067036,0.5361219392685068,18,21914.712187170982
*gplearn,635_fri_c0_250_10,0.6160753278987022,0.3217564961772112,0.5162842977869373,12,21294.52957737446
*gplearn,637_fri_c1_500_50,0.8991188946769488,0.5924506531163958,0.1613957120443389,11.5,23389.260623455048
*gplearn,641_fri_c1_500_10,0.5586007852670778,0.2715792429902585,0.6593911004403306,19.5,22663.73947155476
*gplearn,643_fri_c2_500_25,0.6359954346476557,0.3396743849052874,0.5478533359837918,18.5,22555.065997958183
*gplearn,644_fri_c4_250_25,0.729095264017192,0.4262998196236526,0.3575638957388626,25,21610.6251475811
*gplearn,645_fri_c3_500_50,0.8482524377035934,0.5420522759664466,0.268896752241152,13,23102.463651776317
*gplearn,646_fri_c3_500_10,0.6297698470875194,0.3340479148269075,0.5707064632446148,23.5,22128.685448408127
*gplearn,647_fri_c1_250_10,0.6015518751933827,0.308854833148623,0.6099559545466781,15,21731.256868958477
*gplearn,648_fri_c1_250_50,0.9492916652936536,0.6424614204260802,0.1639244666449025,15,23310.077870726585
AdaBoost,1027_ESL,0.6121196817549119,0.3182286183583656,0.8179227503848081,4945.5,25.61097228527069
AdaBoost,1028_SWD,0.6326756554252402,0.336671134673796,0.353544159635896,9060,19.974393010139465
AdaBoost,1029_LEV,0.7015162740026097,0.4002013338510112,0.4786710631949832,1500,19.592815041542053
AdaBoost,1030_ERA,1.5761023368113394,1.2482093525343545,0.3801930762994149,1407.5,17.61319661140442
AdaBoost,1089_USCrime,18.184631414801597,5.804173120018802,0.8191073733402132,1458,26.49592673778534
AdaBoost,1096_FacultySalaries,2.7210394813456054,2.12871442968146,0.7209415649425128,8881,29.770337104797363
AdaBoost,1193_BNG_lowbwt,471.9099550011341,12.313580878522387,0.5752972678546496,1500,47.69827020168304
AdaBoost,1199_BNG_echoMonths,11.861505429975464,4.953679055572823,0.4369211146523359,1500,60.003424644470215
AdaBoost,192_vineyard,2.7471805119160564,2.145580433694976,0.5827228410325174,609.5,17.43993330001831
AdaBoost,210_cloud,0.5889452093407618,0.2977733287250651,0.7250073601249412,12741,26.610551595687863
AdaBoost,215_2dplanes,1.2189900263613271,0.9106495238858188,0.922948041898722,1500,92.83862042427064
AdaBoost,218_house_8L,36603.33269893524,21.01578914593027,0.5336612368580502,1500,79.50648128986359
AdaBoost,225_puma8NH,3.680087854354007,2.677112983565109,0.5684812535634465,15000,133.06590580940247
AdaBoost,227_cpu_small,4.224638850273726,2.936384174320546,0.9459620713379686,14068,161.60212969779968
AdaBoost,228_elusage,11.573080048285792,4.904801939290066,0.7235057848212668,236.5,25.010424971580505
AdaBoost,229_pwLinear,1.8281560761785745,1.4683706854853498,0.8325260782778319,14998,35.43432629108429
AdaBoost,230_machine_cpu,57.2614840915155,8.09556137152378,0.8415926161809241,1306,31.48990750312805
AdaBoost,485_analcatdata_vehicle,159.18971737410297,10.14023282432445,0.6694955599125296,513,26.030641317367557
AdaBoost,503_wind,3.654816393839547,2.664285190758835,0.6943920925777516,1500,120.5097883939743
AdaBoost,519_vinnie,1.66020415875972,1.3234285332540825,0.7090189902818795,1169,12.8638836145401
AdaBoost,522_pm10,0.7755098016742573,0.470887895974676,0.2543849848757842,1494,35.19946849346161
AdaBoost,523_analcatdata_neavote,0.9148131016185844,0.608070119334588,0.9464553897536496,268,3.967855930328369
AdaBoost,527_analcatdata_election2000,22856.696099137127,20.0739988005279,0.8196823332526113,1259,24.343502640724186
AdaBoost,529_pollen,1.76764100259793,1.4169580658544745,0.6777838686751783,14989,63.73966550827026
AdaBoost,537_houses,80142.84801248663,22.583131843202334,0.5217831246309828,15000,153.00165843963623
AdaBoost,542_pollution,40.09954144853115,7.383351505699454,0.4155256381020588,13386,33.75033187866211
AdaBoost,547_no2,0.4942401303438823,0.2185516698990303,0.5140253172820242,10937.5,47.45627129077912
AdaBoost,556_analcatdata_apnea2,1060.5477148706398,13.933082420673964,0.9097871495127006,1500,28.94032871723175
AdaBoost,557_analcatdata_apnea1,896.9965685306441,13.598105315960623,0.92996936877624,1500,31.03262221813202
AdaBoost,560_bodyfat,1.4720063190292698,1.1527224363629598,0.9667457994800476,1500,34.995150685310364
AdaBoost,561_cpu,41.133745600038665,7.4342485380826275,0.862251159216651,1412.5,31.188233733177185
AdaBoost,562_cpu_small,4.224638850273726,2.936384174320546,0.9459620713379686,14068,163.17975628376007
AdaBoost,579_fri_c0_250_5,0.5192706221816348,0.2387349544762051,0.7137572046955414,14833,38.76899230480194
AdaBoost,582_fri_c1_500_25,0.4818469666165342,0.2087821172184006,0.7656890518058546,14990,57.52695322036743
AdaBoost,589_fri_c2_1000_25,0.4428220533692297,0.1790590497258313,0.8022096965751283,14921,83.7856513261795
AdaBoost,590_fri_c0_1000_50,0.4804822624707838,0.2077157155595471,0.77176158834495,14995,119.19140636920928
AdaBoost,591_fri_c1_100_10,0.5608926031984868,0.2735328265648768,0.6255361583545698,1469,25.537915110588077
AdaBoost,593_fri_c1_1000_10,0.4460090862748447,0.1814245754929169,0.803803857188706,14988,62.3522002696991
AdaBoost,594_fri_c2_100_5,0.5784010488589792,0.2885924878887265,0.6807689308314917,9680.5,27.81877887248993
AdaBoost,595_fri_c0_1000_10,0.4325879678564734,0.1715406089352516,0.8046332232915174,14993,66.3486762046814
AdaBoost,596_fri_c2_250_5,0.4709844804664972,0.2003467727832886,0.7825055830048491,14888,41.96796095371246
AdaBoost,597_fri_c2_500_5,0.4089075863799074,0.1546123568372032,0.8306548799095985,14852,46.6522068977356
AdaBoost,598_fri_c0_1000_25,0.4472423480355535,0.1823429881279312,0.7893613268722611,14999,81.73756110668182
AdaBoost,599_fri_c2_1000_5,0.3804668251278166,0.135190644699116,0.8532484258207391,14975,51.86420810222626
AdaBoost,601_fri_c1_250_5,0.4678378576384727,0.1979260550491,0.7675621928942591,14957,39.81036388874054
AdaBoost,602_fri_c3_250_10,0.5223613177116415,0.2412673947440728,0.7299663780893755,14221,44.3069304227829
AdaBoost,603_fri_c0_250_50,0.5746454713188358,0.2853424008339135,0.679809100453789,14953,56.82812488079071
AdaBoost,604_fri_c4_500_10,0.4792152917645436,0.2067273769307621,0.7733404298264797,14945,52.93067800998688
AdaBoost,605_fri_c2_250_25,0.557588116274697,0.2707173626250256,0.7162982824154641,8137,39.09503257274628
AdaBoost,606_fri_c2_1000_10,0.4511580993999879,0.1852702307240426,0.7931409326832526,14981,62.22943067550659
AdaBoost,607_fri_c4_1000_50,0.4894923987983292,0.2147910125640482,0.7699320499382163,14989,116.24041485786438
AdaBoost,608_fri_c3_1000_10,0.4748213803224113,0.2033124836740117,0.777817463108206,8198,58.21928644180298
AdaBoost,609_fri_c0_1000_5,0.430713707461502,0.1701766870117359,0.8202161072436407,14996,54.07754170894623
AdaBoost,611_fri_c3_100_5,0.5948885416901397,0.3029836861272898,0.6943743782772962,8011,27.72082591056824
AdaBoost,612_fri_c1_1000_5,0.4188031780128532,0.1616051987996134,0.8261624549094813,14966,63.9026905298233
AdaBoost,613_fri_c3_250_5,0.4711687799465125,0.2004888764583111,0.775610085444334,14714,43.16498160362244
AdaBoost,615_fri_c4_250_10,0.5153805554531211,0.2355598427020942,0.7023888242133536,14764,42.76658189296722
AdaBoost,616_fri_c4_500_50,0.5087655379620586,0.2301925467615656,0.7465864626447247,14994,84.46313726902008
AdaBoost,617_fri_c3_500_5,0.4422307680844292,0.1786214299603463,0.7889714235516152,14723,43.58085465431213
AdaBoost,618_fri_c3_1000_50,0.4589126791757869,0.1911168042177283,0.7889234949769657,15000,122.46133363246918
AdaBoost,620_fri_c1_1000_25,0.4412194098378593,0.1778738199419592,0.8149764062785296,14979,85.63920855522156
AdaBoost,621_fri_c0_100_10,0.5862747399976492,0.2954404513161355,0.6375225338420258,14550,33.1368772983551
AdaBoost,623_fri_c4_1000_10,0.4580572725815892,0.1904686662565919,0.7909284617052483,14976,55.71975648403168
AdaBoost,624_fri_c0_100_5,0.5096387637603131,0.2308987375912926,0.6972149931575434,14178,28.52557075023651
AdaBoost,626_fri_c2_500_50,0.4610179935137378,0.1927153456940376,0.7786747522437902,14960,67.84864377975464
AdaBoost,627_fri_c2_500_10,0.4342233089227065,0.1727339774984022,0.8074169347835881,14707,50.84782111644745
